,Company name,"Street, no., building etc, line 1",City,Country,"NACE Rev. 2
Core code (4 digits)","Operating
revenue
(Turnover)
m EUR
2017","Operating
revenue
(Turnover)
m EUR
2016","Operating
revenue
(Turnover)
m EUR
2015","Operating
revenue
(Turnover)
m EUR
2014","Operating
revenue
(Turnover)
m EUR
2013","Operating
revenue
(Turnover)
m EUR
2012","Operating
revenue
(Turnover)
m EUR
2011","Operating
revenue
(Turnover)
m EUR
2010","Operating
revenue
(Turnover)
m EUR
2009","Operating
revenue
(Turnover)
m EUR
2008","Number of employees
2017","Number of employees
2016","Number of employees
2015","Number of employees
2014","Number of employees
2013","Number of employees
2012","Number of employees
2011","Number of employees
2010","Number of employees
2009","Number of employees
2008"
496.,LEONARDO S.P.A.,PIAZZA MONTE GRAPPA 4,ROMA,Italy,3030,n.a.,"12,099","13,599","14,814","14,473","17,269","17,772","19,264","18,947","15,739",n.a.,"45,631","47,156","54,380","56,282","67,408","70,474","75,197","73,056","73,398"
374.,LEONE LA FERLA S.P.A.,CNT PETRARO SS 114,MELILLI,Italy,2352,n.a.,4,4,4,4,5,4,4,4,5,n.a.,15,15,15,15,15,15,14,15,15
75.,LESAFFRE ITALIA S.P.A.,PLE ZUCCHERIFICIO 2,SISSA TRECASALI,Italy,1089,n.a.,58,56,55,55,55,54,55,60,60,n.a.,137,136,133,133,135,135,140,138,157
533.,LFOUNDRY S.R.L.,VIA ANTONIO PACINOTTI 7,AVEZZANO,Italy,2611,n.a.,151,224,201,162,241,265,245,232,341,n.a.,"1,535","1,525","1,552","1,571","1,758","1,709",n.a.,"1,958","1,999"
589.,LINDE GAS MILAZZO SRL,"CSO ITALIA,207",CATANIA,Italy,2050,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
310.,LINEA RETI E IMPIANTI S.R.L.,VLE TRENTO E TRIESTE 38,CREMONA,Italy,3513,n.a.,59,64,65,69,84,85,84,91,96,n.a.,158,161,254,250,299,314,315,343,342
137.,LINIFICIO E CANAPIFICIO NAZIONALE S.R.L.,LGO SANTA MARGHERITA 1,VALDAGNO,Italy,1310,n.a.,49,45,40,37,40,39,31,23,48,n.a.,907,959,829,n.a.,809,958,814,906,"1,041"
31.,LIRI INDUSTRIALE SPA IN LIQUIDAZIONE,"STR VERNEA,2",NICHELINO,Italy,2221,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,57,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,514
506.,LLC GLOBUS,UL. FRUNZE 4,OB,Russian Federation,5110,n.a.,430,234,226,305,282,206,157,136,90,n.a.,"1,184","1,173","1,162","1,151","1,140","1,129","1,118","1,109","1,100"
276.,LODATO GENNARO & C. - S.P.A.,VIA SANDRO PERTINI 11,CASTEL SAN GIORGIO,Italy,1030,n.a.,1,3,10,20,30,43,44,50,46,n.a.,31,40,53,58,63,111,111,121,97
150.,LORO PIANA S.P.A.,CSO PIETRO ROLANDI 10,QUARONA,Italy,1410,n.a.,519,528,533,510,490,450,350,283,370,n.a.,"1,566","1,485","1,432","1,373","1,332","1,306","1,264","1,267","1,287"
790.,LUCART SPA,VIA CIARPI 77,PORCARI,Italy,1712,n.a.,365,359,352,366,250,245,248,225,240,n.a.,"1,007",990,938,887,621,615,598,605,609
243.,LUCCHINI MAME' FORGE S.P.A.,VIA DELLE CAVE 1,CIVIDATE CAMUNO,Italy,2550,n.a.,36,8,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,243,195,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
658.,LUCCHINI RS S.P.A.,VIA GUGLIELMO OBERDAN 6/A,BRESCIA,Italy,3020,n.a.,405,404,379,281,269,310,269,249,312,n.a.,"1,212","1,773","1,462","1,396","1,388","1,388","1,312","1,268","1,222"
213.,LUCKY FIVES INC,49 MERCATOR DR,GREENWOOD,United States of America,5610,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
457.,M-NICE LIMITED,"BRIDGE CHAMBERS, WEST QUAY",RAMSEY,Isle Of Man (United Kingdom),,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
469.,M.C. LIRI CARTIERA S.R.L.,VIA ROMA 230,ISOLA DEL LIRI,Italy,1712,n.a.,n.a.,5,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,19,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
89.,M.I.T.I. MANIFATTURA ITALIANA TESSUTI INDEMAGLIABILI S.P.A.,VIA PAPA GIOVANNI XXIII 320,URGNANO,Italy,1391,n.a.,34,33,35,33,31,36,36,32,n.a.,n.a.,143,140,143,143,190,199,221,236,n.a.
924.,MAGNETI MARELLI S.P.A.,VLE ALDO BORLETTI 61/63,CORBETTA,Italy,2931,n.a.,"1,190","1,187","1,051","1,010","1,036","1,057","1,061","1,019","1,210",n.a.,"4,910","4,760","4,587","4,360","4,290","4,168","4,079","3,951","3,910"
388.,MANAGEMENT SERVICES INC,115 N NEIL ST,CHAMPAIGN,United States of America,8211,n.a.,n.a.,n.a.,2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,15,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
339.,MANITALIDEA SPA,VIA GIUSEPPE DI VITTORIO 29,IVREA,Italy,8299,n.a.,308,315,269,139,202,150,114,110,92,n.a.,"5,158","4,899","4,858","2,854","2,554","1,933","1,758",725,228
759.,MANUTENCOOP FACILITY MANAGEMENT SOCIETA' PER AZIONI,VIA UBALDO POLI 4,ZOLA PREDOSA,Italy,8110,n.a.,929,956,974,"1,082","1,073","1,069","1,139","1,151",691,n.a.,"16,315","16,179","16,268","13,744","14,592","13,685",n.a.,"12,166","12,609"
648.,MARANGONI S.P.A.,VIA DEL GARDA 6,ROVERETO,Italy,2211,n.a.,239,342,367,415,478,504,403,323,n.a.,n.a.,"1,472","1,661","1,934","2,157","2,223","2,246","2,216","1,932",n.a.
400.,MARANGONI TYRE - S.P.A. - IN LIQUIDAZIONE,VIA ANTICOLANA 32,ANAGNI,Italy,2211,n.a.,1,0,2,39,83,122,88,69,74,n.a.,1,1,1,421,414,451,446,465,488
565.,MARCEGAGLIA CARBON STEEL S.P.A.,VIA BRESCIANI 16,GAZOLDO DEGLI IPPOLITI,Italy,2420,n.a.,"2,272",346,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"2,738","2,734",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
606.,MARCEGAGLIA PLATES S.P.A.,VIA BRESCIANI 16,GAZOLDO DEGLI IPPOLITI,Italy,2420,n.a.,169,25,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,83,82,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
53.,MARCEGAGLIA SPECIALTIES S.P.A.,VIA BRESCIANI 16,GAZOLDO DEGLI IPPOLITI,Italy,2420,n.a.,"1,015",141,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,746,729,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
866.,MARTINI & ROSSI - S.P.A.,PZA LUIGI ROSSI 2,CHIERI,Italy,1104,n.a.,300,287,315,334,326,364,367,332,337,n.a.,351,353,364,369,375,389,396,369,384
554.,MARZOTTO S.P.A.,VIA GIUSEPPE PARINI 6,COLOGNO MONZESE,Italy,4673,n.a.,n.a.,n.a.,n.a.,n.a.,4,6,7,9,12,n.a.,n.a.,n.a.,n.a.,n.a.,8,12,13,12,14
422.,MARZOTTO WOOL MANUFACTURING S.R.L.,LGO SANTA MARGHERITA 1,VALDAGNO,Italy,1320,n.a.,239,236,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,771","1,703",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
111.,MASCIONI S.P.A.,VIA GIACOMO MASCIONI 4,CUVIO,Italy,1330,n.a.,39,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,292,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
58.,MASSMUTUAL LIFE,125 E PINE ST,BIG RAPIDS,United States of America,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
20.,MATER-BIOTECH S.P.A.,VIA GIACOMO FAUSER 8,NOVARA,Italy,2014,n.a.,8,4,2,3,2,n.a.,n.a.,n.a.,n.a.,n.a.,53,37,27,28,27,n.a.,n.a.,n.a.,n.a.
524.,MATRICA S.P.A., INDUSTRIALE LA MARINELLA SNC,PORTO TORRES,Italy,2059,n.a.,8,13,14,4,2,0,n.a.,n.a.,n.a.,n.a.,101,99,78,93,23,n.a.,n.a.,n.a.,n.a.
18.,MAZZUCCHELLI 1849 S.P.A.,VIA SANTINO E POMPEO MAZZUCCHELLI,CASTIGLIONE OLONA,Italy,2680,n.a.,85,90,83,78,99,105,75,60,79,n.a.,474,471,469,491,473,468,350,375,385
564.,MERIDIAN AIR COMPANY,PR. UNIVERSITETSKII D. 9,MOSCOW,Russian Federation,5121,n.a.,9,5,5,6,n.a.,7,5,3,5,n.a.,179,168,157,146,n.a.,155,144,133,130
833.,MERIDIANA FLY S.P.A., DIREZIONALE AEROPORTO COSTA SMERAL,OLBIA,Italy,5110,n.a.,409,46,483,520,580,646,645,n.a.,n.a.,n.a.,"1,280","1,110","1,319","1,259","1,475",n.a.,"1,517",n.a.,n.a.
727.,MERIDIONAL BETON S.R.L. SOCIETA' IN LIQUIDAZIONE,VIA FONTANELLE 14,CAPACCIO PAESTUM,Italy,2363,n.a.,n.a.,n.a.,n.a.,0,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2,2,n.a.,n.a.,n.a.,n.a.
494.,META S.P.A.,VIA CESARE RAZZABONI 80,MODENA,Italy,3511,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
773.,METAENERGIAPRODUZIONE S.R.L.,VIA BARBERINI 86,ROMA,Italy,3511,n.a.,3,1,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4,5,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
408.,METALCAM S.P.A.,VIA LEONARDO DA VINCI 3,BRENO,Italy,2550,n.a.,76,102,121,114,115,111,89,95,165,n.a.,257,267,325,320,340,325,325,336,339
35.,METAN ALPI SESTRIERE TELERISCALDAMENTO S.R.L.,VIA BARDONECCHIA 5,TORINO,Italy,3511,n.a.,12,13,14,17,16,13,0,n.a.,n.a.,n.a.,13,12,13,12,13,12,n.a.,n.a.,n.a.
206.,METINVEST TRAMETAL S.P.A.,VIA XII OTTOBRE 3,GENOVA,Italy,2410,n.a.,367,404,402,414,399,472,363,206,390,n.a.,275,275,273,268,260,250,245,246,216
458.,MINERMIX S.R.L.,CNT MATARANO 3/A,FASANO,Italy,2352,n.a.,14,10,14,15,22,20,16,14,20,n.a.,66,67,68,19,66,63,64,66,71
765.,MIRAGE GRANITO CERAMICO S.P.A.,VIA GIARDINI NORD 225,PAVULLO NEL FRIGNANO,Italy,2331,n.a.,n.a.,149,135,113,101,100,96,83,102,n.a.,n.a.,340,321,295,305,296,277,295,301
343.,MIROGLIO S.P.A.,VIA SANTA MARGHERITA 23,ALBA,Italy,7010,n.a.,645,652,669,833,880,"1,046","1,025",915,"1,009",n.a.,"7,331","7,658","7,865","12,527","13,295","13,177","12,943","11,219","11,428"
738.,MIROGLIO TEXTILE S.R.L.,VIA SANTA MARGHERITA 23,ALBA,Italy,1330,n.a.,112,133,132,134,138,168,178,159,0,n.a.,520,520,551,616,724,872,910,"1,037",n.a.
313.,MISTRAL AIR S.R.L,VLE EUROPA 190,ROMA,Italy,5100,n.a.,86,116,130,103,109,110,85,55,57,n.a.,144,229,187,159,132,109,111,122,127
108.,MOCCIA INDUSTRIA S.R.L.,VIA GALILEO FERRARIS 101,NAPOLI,Italy,2332,n.a.,9,12,11,10,10,9,10,11,13,n.a.,40,39,52,51,56,63,64,65,64
631.,MODUS F.M. S.P.A.,LRE PAPA GIOVANNI XXIII 22,PESCARA,Italy,4322,n.a.,27,26,20,13,9,5,3,2,1,n.a.,126,133,105,87,65,52,n.a.,n.a.,n.a.
675.,MONDIALCARTA - S.P.A.,LOC RENACCIO,BORGO A MOZZANO,Italy,1712,n.a.,39,41,39,40,36,41,36,23,30,n.a.,59,60,58,58,57,55,55,54,56
932.,MONDO ENERGIA SPA,,,Italy,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
411.,MOSAICO S.R.L. - SOCIETA' UNIPERSONALE,VIA PIAVE 1,ALTAVILLA VICENTINA,Italy,1712,n.a.,316,309,312,0,0,0,0,0,0,n.a.,856,851,859,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
810.,MOSCATI ENERGIA S.R.L.,VIA ANTINIANA 53,POZZUOLI,Italy,3511,n.a.,7,7,7,8,7,2,0,0,n.a.,n.a.,9,10,10,9,6,6,n.a.,n.a.,n.a.
130.,MSC AVIATION SA,CHEMIN RIEU 12-14,GENEVE,Switzerland,5110,n.a.,n.a.,n.a.,n.a.,n.a.,12,n.a.,n.a.,n.a.,n.a.,35,35,35,35,35,4,n.a.,n.a.,n.a.,n.a.
750.,MUNKSJO ITALIA S.R.L.,VIA SUSA 31,TORINO,Italy,4619,n.a.,n.a.,n.a.,1,1,1,1,1,1,1,n.a.,n.a.,n.a.,3,3,3,4,3,3,4
712.,MUNKSJO PAPER S.P.A. - IN LIQUIDAZIONE,VIA GUGLIELMO MARCONI 50,BESOZZO,Italy,1712,n.a.,0,0,0,0,0,0,0,1,17,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,41,134
157.,MUTTI S.P.A.,VIA I MAGGIO 63,PODENZANO,Italy,4941,n.a.,n.a.,n.a.,32,36,39,40,39,48,73,n.a.,n.a.,n.a.,29,24,27,32,30,67,87
192.,NATIONAL CONSERVE S.R.L. IN LIQUIDAZIONE,VIA GIUSEPPE MAZZINI 160,SANT'EGIDIO DEL MONTE ALBINO,Italy,1030,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,9,7,7,7,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
775.,NEOS S.P.A.,VIA DELLA CHIESA 68,SOMMA LOMBARDO,Italy,5110,n.a.,274,269,252,248,252,228,186,168,162,n.a.,507,454,415,420,407,384,372,410,378
202.,NEW LIVINGSTON - SOCIETA' PER AZIONI,VIA PAPA GIOVANNI XXIII 206,CARDANO AL CAMPO,Italy,5110,n.a.,0,1,72,94,47,n.a.,n.a.,n.a.,n.a.,n.a.,78,151,181,225,119,n.a.,n.a.,n.a.,n.a.
915.,NEWLAT SPA,VIA J. F. KENNEDY 16,REGGIO EMILIA,Italy,1051,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,391,262,261,198,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,945,887,830,749
803.,NLMK VERONA S.P.A.,VIA ANTONIO SALIERI 22,OPPEANO,Italy,2410,n.a.,237,242,282,234,246,263,204,146,303,n.a.,271,267,259,255,258,263,263,261,225
806.,NORTHWESTERN MUTUAL LIFE INS CO,,,United States of America,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
691.,NOVACETA ENERGIA S.R.L. IN LIQUIDAZIONE,VLE PIEMONTE 66,MAGENTA,Italy,3511,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0,0,4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,19
382.,NOVARETI S.P.A.,VIA ALESSANDRO MANZONI 24,ROVERETO,Italy,3522,n.a.,85,80,82,82,82,76,71,8,8,n.a.,216,215,213,210,206,207,209,9,10
900.,NOVARTIS FARMA SPA,LGO UMBERTO BOCCIONI 1,ORIGGIO,Italy,2120,n.a.,"1,453","1,432","1,444","1,395","1,331","1,414","1,366","1,227","1,135",n.a.,"1,972","1,869","2,155","2,126","2,080","2,015","2,100","2,046","2,031"
896.,NOVEL S.P.A.,VIA GIORGIO STEPHENSON 73,MILANO,Italy,3510,n.a.,9,10,12,18,14,20,5,16,16,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
284.,NOVOLEGNO S.P.A.,VIA PROVINCIALE 207,MONTEFREDANE,Italy,1621,n.a.,26,37,37,36,35,33,38,30,49,n.a.,123,131,127,125,126,127,134,145,149
726.,NUNKI STEEL S.P.A.,VIA ENRICO FERMI 33,SAN GIORGIO DI NOGARO,Italy,2410,n.a.,65,78,72,69,61,56,7,2,1,n.a.,87,83,84,81,73,68,42,36,32
742.,NUOVA CARTIERA DELLA TOSCANA S.R.L.,VIA DELLE CARTIERE 25,VILLA BASILICA,Italy,1721,n.a.,10,10,10,10,10,11,11,10,10,n.a.,17,17,17,17,18,18,14,18,17
476.,NUOVA RIWAL CERAMICHE S.R.L.,VIA GHIAROLA NUOVA 101,FIORANO MODENESE,Italy,2331,n.a.,95,90,85,89,93,95,88,76,100,n.a.,412,415,439,447,461,473,494,522,548
164.,NUOVA SOLMINE S.P.A.,LOC CASONE,SCARLINO,Italy,0890,n.a.,75,92,84,76,80,79,65,57,11,n.a.,102,104,114,115,113,116,114,131,34
557.,NUOVO PIGNONE INTERNATIONAL S.R.L.,VIA FELICE MATTEUCCI 2,FIRENZE,Italy,2811,n.a.,"3,514","3,957","3,815","3,634","3,943","3,547","3,230","3,125","3,196",n.a.,"2,055","2,062","2,070","2,068","2,133","2,147","4,765","4,392","4,278"
736.,NUOVO ZUCCHERIFICIO DEL MOLISE S.R.L.,STS 87 SANNITICA SNC,TERMOLI,Italy,1081,n.a.,n.a.,n.a.,n.a.,61,68,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,65,140,n.a.,n.a.,n.a.,n.a.
784.,NUZZOLESE IMPIANTI S.R.L.,VIA GENOVA 51,VOLPIANO,Italy,4322,n.a.,1,1,1,1,1,1,1,1,1,n.a.,10,10,7,7,5,7,5,5,3
112.,NYLSTAR S.R.L.,VIA FRIULI 55,CESANO MADERNO,Italy,2060,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
441.,O-I MANUFACTURING ITALY S.P.A.,VIA I MAGGIO 18,ORIGGIO,Italy,2313,n.a.,940,450,410,299,461,478,n.a.,n.a.,n.a.,n.a.,"1,451","1,892","1,428","1,427","2,116","1,961",n.a.,n.a.,n.a.
240.,OAK MANAGEMENT CORP,1 GORHAM IS,WESTPORT,United States of America,8211,6,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,75,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
902.,OFAR S.P.A.,VIA DELL'INDUSTRIA 5,VISANO,Italy,2550,n.a.,59,74,85,78,87,71,52,67,131,n.a.,183,183,181,165,150,134,136,137,138
389.,OLEIFICIO SAN GIORGIO S.P.A.,VIA ETTORE MAJORANA 19,SAN GIORGIO DI NOGARO,Italy,1041,n.a.,58,46,71,43,84,75,26,1,0,n.a.,35,33,32,27,22,13,4,n.a.,1
222.,OLICAR - SOCIETA' PER AZIONI,"VIA DON ORIONE,39",BRA,Italy,3530,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
77.,OLON S.P.A.,STP RIVOLTANA,RODANO,Italy,2110,n.a.,329,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,341",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
493.,OLT OFF SHORE LNG TOSCANA SPA,VIA PASSIONE 8,MILANO,Italy,5222,n.a.,110,91,50,39,21,15,1,1,0,n.a.,18,18,19,22,20,14,8,6,n.a.
344.,OMVP SRL,,,Italy,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
703.,ONDULINE ITALIA S.R.L.,VIA DELLA SIBOLLA 52-53,ALTOPASCIO,Italy,2332,n.a.,10,10,11,19,20,22,23,22,27,n.a.,21,23,54,65,73,85,82,n.a.,106
688.,OPERA GROUP S.R.L.,VIA MARTINELLA 74,MARANELLO,Italy,2331,n.a.,69,62,61,58,60,64,63,59,61,n.a.,236,223,218,214,219,224,240,256,259
579.,ORION ENGINEERED CARBONS S.A.,ROUTE DE TREVES 6,SENNINGERBERG,Luxembourg,2059,n.a.,"1,036","1,117","1,323","1,346","1,409",n.a.,n.a.,n.a.,n.a.,n.a.,"1,460","1,527","1,342",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
49.,ORMEA SOCIETA' COOPERATIVA SOCIALE O.N.L.U.S.,VIA GATTICO 9,ROMA,Italy,8891,n.a.,n.a.,0,1,1,1,1,1,1,1,n.a.,n.a.,16,15,17,18,17,18,18,73
2.,ORSA S.R.L.,VIA AMBROGIO COLOMBO 60,GORLA MINORE,Italy,2000,n.a.,0,23,24,27,29,30,28,25,35,n.a.,n.a.,101,113,131,131,142,143,145,156
167.,ORTOFRUITS 85 - SOC. COOP. A R.L.,VIA GIACOMO BUDETTI 128,PONTECAGNANO FAIANO,Italy,1030,0,0,0,-1,7,14,11,11,9,7,1,2,2,4,48,48,105,n.a.,5,n.a.
464.,OSCAR FOR PORCELAIN AND CERAMIC PRODUCTION S.R.L.,VIA RADICI IN PIANO 422,SASSUOLO,Italy,2331,n.a.,19,6,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,93,90,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
37.,OSPEDALE SAN RAFFAELE S.R.L.,VIA OLGETTINA 60,MILANO,Italy,8610,n.a.,603,596,573,552,349,n.a.,n.a.,n.a.,n.a.,n.a.,"4,131","3,961","3,890","3,682","3,805",n.a.,n.a.,n.a.,n.a.
629.,OTTANA ENERGIA SOCIETA' PER AZIONI- S.P.A. OPPURE IN FORMA ABBREVIATA: OTTANA ENERGIA S.P.A,STP 17 SNC,OTTANA,Italy,3511,n.a.,41,57,61,82,92,115,95,96,83,n.a.,85,90,90,92,91,95,112,96,97
933.,OTTANA POLIMERI S.R.L.,ZIN S.P. 17 KM.18 S.N.C.,OTTANA,Italy,2220,n.a.,1,2,32,154,137,57,25,n.a.,n.a.,n.a.,72,78,93,109,118,122,122,n.a.,n.a.
841.,OXON ITALIA - S.P.A.,VIA CARROCCIO 8,MILANO,Italy,2010,n.a.,212,200,160,176,146,141,123,152,163,n.a.,243,239,223,222,220,197,202,205,210
624.,P.R.I.M.A. S.R.L.,VIA DEL CARPINO NERO 3,MONTEVIALE,Italy,4676,n.a.,31,29,25,21,18,16,12,10,8,n.a.,17,17,14,16,16,14,13,6,9
794.,PANARIAGROUP INDUSTRIE CERAMICHE S.P.A.,VIA PANARIA BASSA 22A,FINALE EMILIA,Italy,2331,n.a.,390,353,301,281,288,297,289,290,335,n.a.,"1,656","1,590","1,558","1,589","1,627",n.a.,"1,675","1,741","1,818"
911.,PAPERGROUP S.P.A.,VIA TAZIO NUVOLARI 23,CAPANNORI,Italy,1722,n.a.,n.a.,59,55,54,53,54,51,43,44,n.a.,n.a.,150,129,129,131,131,126,119,124
453.,PAPIRO SARDA S.R.L.,LOC GROGASTU ZONA INDUSTRIAL,ASSEMINI,Italy,1721,n.a.,7,6,6,5,5,6,5,4,4,n.a.,15,15,14,14,13,13,13,13,17
716.,PAPIRO SUD - S.R.L. (INDUSTRIE CARTARIE) IN LIQUIDAZIONE,VIA GIUSEPPE TAGLIAMONTE 2,TORRE ANNUNZIATA,Italy,1712,n.a.,n.a.,n.a.,n.a.,2,2,26,22,9,9,n.a.,n.a.,n.a.,n.a.,n.a.,1,5,4,3,2
320.,PARA' S.P.A.,VIA FERRUCCIO RADAELLI 56,PONTIROLO NUOVO,Italy,1392,n.a.,75,72,73,73,73,80,74,67,90,n.a.,342,347,354,361,367,371,366,364,371
706.,PARMALAT S.P.A.,VIA GUGLIELMO SILVA 9,MILANO,Italy,1051,n.a.,"6,530","6,459","5,586","5,405","5,270","4,588","4,475","4,423","3,940",n.a.,"26,180","27,592","16,472","16,352","15,645","13,932","13,930","13,788","14,168"
621.,PECOS - S.P.A. IN LIQUIDAZIONE,VIA FERROVIA,CASTEL SAN GIORGIO,Italy,1060,n.a.,n.a.,0,0,0,0,n.a.,7,11,14,n.a.,n.a.,n.a.,n.a.,17,17,n.a.,18,17,23
509.,PERANO ENRICO & FIGLI - S.P.A.,VIA ARMANDO DIAZ 68,SAN VALENTINO TORIO,Italy,1000,n.a.,15,18,16,11,12,11,10,9,10,n.a.,38,45,13,45,36,30,39,34,32
482.,PETROFF AIR,PR-KT SOLNTSEVSKII D.15,MOSCOW,Russian Federation,5121,n.a.,n.a.,n.a.,n.a.,0,0,0,1,1,0,n.a.,n.a.,n.a.,n.a.,21,21,21,21,28,19
178.,PETRONAS LUBRICANTS ITALY S.P.A.,VIA SANTENA 1,VILLASTELLONE,Italy,1920,n.a.,974,975,962,937,954,711,873,729,157,n.a.,"1,445","1,414","1,400","1,399",695,n.a.,689,"1,261",689
81.,PIAGGIO & C. S.P.A.,VIA RINALDO PIAGGIO 25,PONTEDERA,Italy,3091,n.a.,"1,422","1,401","1,304","1,272","1,468","1,639","1,606","1,623","1,704",n.a.,"6,706","7,053","7,510","7,688","8,129","3,810","7,529","7,300","6,208"
425.,PICHI,RUE DES BEGARDS 2,LIEGE,Belgium,5610,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6,7,7,6,5,4,4,4,4
87.,PILKINGTON ITALIA S.P.A.,VIA ZONA INDUSTRIALE,SAN SALVO,Italy,2312,n.a.,472,451,446,456,469,553,553,481,456,n.a.,"2,324","2,351","2,427","2,427","2,485","2,385","2,277","2,268","2,364"
236.,PIONEER HI-BRED ITALIA SEMENTI S.R.L.,VIA PROVINCIALE 42-44,SISSA TRECASALI,Italy,1061,n.a.,26,23,24,19,15,14,12,10,17,n.a.,86,87,96,96,86,75,71,74,69
613.,PIRELLI INDUSTRIE PNEUMATICI S.R.L.,VIA BRESCIA 8,SETTIMO TORINESE,Italy,2211,n.a.,193,189,174,159,187,321,227,134,63,n.a.,"1,528","1,534","1,572","1,600","1,571","1,280","1,307",763,586
