,Company name,"Street, no., building etc, line 1",City,Country,"NACE Rev. 2
Core code (4 digits)","Operating
revenue
(Turnover)
m EUR
2017","Operating
revenue
(Turnover)
m EUR
2016","Operating
revenue
(Turnover)
m EUR
2015","Operating
revenue
(Turnover)
m EUR
2014","Operating
revenue
(Turnover)
m EUR
2013","Operating
revenue
(Turnover)
m EUR
2012","Operating
revenue
(Turnover)
m EUR
2011","Operating
revenue
(Turnover)
m EUR
2010","Operating
revenue
(Turnover)
m EUR
2009","Operating
revenue
(Turnover)
m EUR
2008","Number of employees
2017","Number of employees
2016","Number of employees
2015","Number of employees
2014","Number of employees
2013","Number of employees
2012","Number of employees
2011","Number of employees
2010","Number of employees
2009","Number of employees
2008"
503,POLIMERI EUROPA ELASTOMERES FRANCE,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,POLYCHIM INDUSTRIE,ZIP MARDYCK PORT 4810,LOON PLAGE,France,2016,n.a.,164,195,231,210,245,246,211,162,216,n.a.,80,79,79,78,78,79,79,76,70
528,POLYREY SAS,,,France,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
214,PONT SUR SAMBRE POWER SAS,LIEU DIT LE RAYAGE DU MILIEU,PONT SUR SAMBRE,France,3511,n.a.,94,44,18,61,74,n.a.,199,110,6,n.a.,15,17,n.a.,n.a.,24,n.a.,n.a.,n.a.,n.a.
,PORT NEUF MIREUIL ENERGIES,15 B RUE CHEF DE BAIE,LA ROCHELLE,France,3530,n.a.,2,2,2,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
438,POTERIE DES TROIS-ILETS,POTERIE,ST-ESPRIT,Martinique (France),2332,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3,4,5,7,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
489,POUILLON MYRIAM,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,POUPART LIMITED,LEVEL,LONDON,United Kingdom,4631,n.a.,559,598,501,391,352,353,327,293,240,n.a.,615,226,192,183,161,146,136,126,118
,POWER EASE INVESTMENT LIMITED,,,Hong Kong,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
9,PPG INDUSTRIES INC,"1, PPG PLACE",PITTSBURGH,United States of America,2030,n.a.,"13,994","13,563","12,183","10,344","9,615","10,165","10,040","8,496","11,388",n.a.,"47,000","46,600","44,400","41,400","39,200","38,400","38,300","39,900","44,900"
,PREMIER AVIA JOINT STOCK COMPANY,"PER. BOBROV D.4, STR.3",MOSCOW,Russian Federation,5110,n.a.,3,3,4,5,7,n.a.,n.a.,n.a.,n.a.,n.a.,102,113,102,91,128,n.a.,n.a.,n.a.,n.a.
,PRIVATAIR S.A. - SUCURSAL EM PORTUGAL,"AVENIDA DO BRASIL, 15 1",LISBOA,Portugal,8211,n.a.,2,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,45,26,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,PRODEVA,,VATRY,France,1091,n.a.,8,7,9,8,10,n.a.,7,6,8,n.a.,20,n.a.,21,n.a.,n.a.,n.a.,20,20,19
249,PRODIA,,ST AMOUR,France,1041,n.a.,64,62,62,51,41,38,34,30,29,n.a.,18,17,17,n.a.,n.a.,n.a.,17,20,20
,PROVENCE ENROBES,QUARTIER DES AIGUILLES,GIGNAC LA NERTHE,France,2399,n.a.,13,12,14,0,13,0,11,n.a.,11,n.a.,3,5,5,5,n.a.,5,1,n.a.,n.a.
355,PROVENCE TOMATES,ZONE ARTISANALE DU ROUBIAN,TARASCON,France,1039,n.a.,n.a.,n.a.,13,16,13,12,13,n.a.,3,n.a.,n.a.,n.a.,n.a.,18,19,19,19,n.a.,2
463,PROVINCES ENERGIE,1 RUE DE LORRAINE,CHERBOURG EN COTENTIN,France,3530,n.a.,2,2,2,3,n.a.,n.a.,2,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
2,PSA AUTOMOBILES SA,2 BOULEVARD DE L EUROPE,POISSY,France,2910,n.a.,"53,224","53,554","50,327","49,907","54,205","62,434","59,568","52,012","61,785",n.a.,"57,055","55,793","58,930","61,543","68,686","70,423","67,184","71,205","75,757"
,PULPE DE HAUTE PICARDIE,2 B GRANDE RUE,EPENANCOURT,France,1081,n.a.,9,10,9,11,10,8,7,8,6,n.a.,15,n.a.,15,n.a.,15,n.a.,n.a.,12,12
,PUNCH POWERGLIDE STRASBOURG,81 RUE DE LA ROCHELLE,STRASBOURG,France,2932,n.a.,405,n.a.,242,256,256,379,416,349,422,n.a.,978,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,206",n.a.
,QATAR AMIRI FLIGHT,TECHNICAL BUILDING,DOHA,Qatar,5110,n.a.,28,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,300,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
196,R D M LA ROCHETTE S A S,23 AVENUE MAURICE FRANCK,LA ROCHETTE,France,1712,n.a.,121,127,118,110,111,n.a.,116,102,n.a.,n.a.,325,327,341,n.a.,n.a.,n.a.,325,n.a.,n.a.
382,R ENERGIES,78 BOULEVARD DU GENERAL LECLERC,ROUBAIX,France,3530,n.a.,12,11,10,12,11,10,10,3,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,RAGT SEMENCES S.A.S.,,,France,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
506,RANGUEIL ENERGIE SERVICES,18 RUE THOMAS EDISON,CANEJAN,France,3511,n.a.,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,RCR JETS AG,HINTERBERGSTRASSE 18,CHAM,Switzerland,5223,4,5,5,4,4,4,11,10,n.a.,n.a.,4,4,4,4,3,4,n.a.,n.a.,n.a.,n.a.
268,RDM BLENDECQUES,2 RUE DE L HERMITAGE,BLENDECQUES,France,1712,n.a.,55,57,58,59,62,64,58,55,81,n.a.,186,189,191,n.a.,n.a.,194,197,229,277
,RECIPHARM MONTS,18 RUE DE MONTBAZON,MONTS,France,2120,n.a.,n.a.,32,32,29,28,31,32,33,33,n.a.,n.a.,191,185,218,188,195,199,211,216
,RECYTECH SA,43 RUE DE NOYELLES,FOUQUIERES LES LENS,France,2443,n.a.,38,31,30,27,31,32,31,15,19,n.a.,48,48,47,n.a.,n.a.,n.a.,44,44,43
563,REFINA INVEST AG,OHNE DOMIZIL,GISWIL,Switzerland,6499,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,REGEAL,3 AVENUE BERTIE ALBRECHT,PARIS,France,2442,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,72,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
555,REGIE MUNICIP GAZ ELECTRICITE BONNEVILLE,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,REGIE MUNICIPALE ELECTRICITE CREUTZWALD,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
539,REGIES MUNICIPALES,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
285,REGOURD AVIATION,21 AVENUE GEORGE V,PARIS,France,7735,n.a.,42,43,38,41,55,43,n.a.,n.a.,n.a.,n.a.,n.a.,56,47,159,n.a.,n.a.,n.a.,n.a.,n.a.
,RELATED COMPANIES LP,60 COLUMBUS CIR,NEW YORK,United States of America,6831,15,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,375,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
84,RENAULT CLEON,13 QUAI ALPHONSE LE GALLO,BOULOGNE BILLANCOURT,France,2910,n.a.,605,543,498,520,576,n.a.,463,449,537,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
104,RENAULT FLINS,13 QUAI ALPHONSE LE GALLO,BOULOGNE BILLANCOURT,France,2910,n.a.,n.a.,n.a.,356,413,454,n.a.,449,441,492,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
110,RENAULT SANDOUVILLE,ENTREE 13,BOULOGNE BILLANCOURT,France,2910,n.a.,356,n.a.,274,205,249,300,285,322,413,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
406,RENE JEAN MARCHAL,2 ROUTE DE SPADA,MAIZEY,France,113,n.a.,7,7,7,8,7,6,7,6,6,n.a.,49,38,48,n.a.,n.a.,49,49,n.a.,n.a.
27,RHODIA OPERATIONS,25 RUE DE CLICHY,PARIS,France,2014,n.a.,"2,330","2,381","2,387","2,470","2,675","2,736","2,169","1,492","2,301",n.a.,"4,244","4,302","4,561","4,682",n.a.,n.a.,n.a.,"3,624",n.a.
403,RIVE DROITE ENERGIE,RUE JEAN COCTEAU,CENON,France,3530,n.a.,8,8,7,8,10,7,8,8,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,ROCKWOOL FRANCE SAS,111 RUE DU CHATEAU DES RENTIERS,PARIS,France,2399,n.a.,287,292,285,292,282,260,228,226,246,n.a.,826,834,814,781,n.a.,n.a.,770,772,775
526,ROQUETTE FRERES S.A.,,,France,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
398,ROQUETTE TEXTILES,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
443,ROSEO,80 AVENUE DU GENERAL DE GAULLE,PUTEAUX,France,3530,n.a.,4,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
209,"ROSSMANN,SPOL.S R.O.",NA PANKRACI 1683/127,PRAHA NUSLE (PRAHA 4),Czech Republic,4775,n.a.,102,100,97,100,110,101,101,92,88,n.a.,750,750,750,750,750,750,750,750,750
553,ROSSO JEAN-PIERRE HENRI,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,ROUSSELOT ANGOULEME,RUE SAINT MICHEL A ANGOULEME,ANGOULEME,France,2059,n.a.,80,80,83,90,87,73,63,61,67,n.a.,109,n.a.,n.a.,135,n.a.,145,142,146,151
360,ROYAL AIR MAROC,609 5TH AVE,NEW YORK,United States of America,5110,15,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,15,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
389,S P T P,RUE DU CANAL,ST USAGE,France,1621,n.a.,n.a.,10,10,12,13,14,13,9,12,n.a.,n.a.,59,62,72,n.a.,80,39,32,30
,S.C.I.C.A ROYE DESHYDRATATION S.A.,,ROYE,France,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
336,SA D'ECONOMIE MIXTE DE PRODUCTION SUCRIERE ET RHUMIERE DE LA MARTINIQUE,USINE DU GALION,ST-ESPRIT,Martinique (France),1081,n.a.,20,16,17,n.a.,14,12,15,n.a.,11,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
340,SA ETUD REALIS GESTION RESEAU CHALEUR ND,37 AVENUE DE LATTRE DE TASSIGNY,ST ANDRE LEZ LILLE,France,3530,n.a.,20,21,22,38,40,36,35,31,13,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SABLEREAU,8 RUE DU VIEUX COUVENT,MONTAIGU,France,3109,n.a.,n.a.,n.a.,n.a.,0,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
11,SAFRAN AIRCRAFT ENGINES,2 BD DU GENERAL MARTIAL VALIN,PARIS,France,3030,n.a.,n.a.,"9,158","7,702","6,703","6,417","5,515","5,319",n.a.,"5,043",n.a.,n.a.,"13,887","13,293","12,178","11,328","10,910","11,000","10,241","9,482"
30,SAFRAN LANDING SYSTEMS,INOVEL PARC SUD,VELIZY VILLACOUBLAY,France,3030,n.a.,"2,140","1,993","1,640","1,464","1,399","1,191",n.a.,n.a.,484,n.a.,"3,280","3,283","3,181",n.a.,n.a.,n.a.,n.a.,n.a.,"1,229"
202,SAICA PAPER FRANCE,RUE DE LA VALLEE,VENIZEL,France,1712,n.a.,107,112,107,106,96,101,89,57,102,n.a.,101,101,104,104,n.a.,n.a.,130,191,224
245,SAINT GOBAIN EUROCOUSTIC,BELLEVUE,GENOUILLAC,France,2399,n.a.,72,69,70,69,70,65,59,59,66,n.a.,221,195,228,190,n.a.,n.a.,179,185,193
93,SAINT GOBAIN GLASS FRANCE,LES MIROIRS COURBEVOIE,COURBEVOIE,France,2311,n.a.,529,493,489,499,480,496,448,383,480,n.a.,926,831,828,n.a.,n.a.,927,864,886,n.a.
71,SAINT GOBAIN PAM,21 AVENUE CAMILLE CAVALLIER,PONT A MOUSSON,France,2451,n.a.,697,819,879,767,769,881,"1,036",971,"1,148",n.a.,"2,255","2,346","2,388",n.a.,n.a.,"2,626","2,679","2,791",n.a.
85,SAINT LOUIS SUCRE,PARC DU MILLENAIRE 2,PARIS,France,1081,n.a.,n.a.,580,677,805,891,858,n.a.,n.a.,753,n.a.,n.a.,943,985,"1,016",n.a.,"1,134",n.a.,n.a.,"1,171"
179,SAINT-GOBAIN DENMARK A/S,ROBERT JACOBSENS VEJ 62 A,KOEBENHAVN S,Denmark,2364,n.a.,145,140,47,49,58,n.a.,n.a.,n.a.,n.a.,n.a.,498,486,170,190,213,n.a.,n.a.,n.a.,n.a.
99,SAINT-GOBAIN ISOVER,18 AVENUE D ALSACE,COURBEVOIE,France,2314,n.a.,459,459,485,466,457,463,387,363,401,n.a.,n.a.,"1,026","1,013",982,981,971,896,883,903
,SALEM AVIATION,UNIVERSAL WEATHER & AVIATION,HOUSTON,United States of America,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SALZGITTER MASCHINENBAU AG,WINDMUEHLENBERGSTR. 20 -22,SALZGITTER,Germany,7010,n.a.,193,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,383","1,377",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
521,SAM - SOCIETE DES ACIERS D'ARMATURE POUR LE BETON SAS,,,France,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
215,SAM MONTEREAU,HAIE ZONE INDUSTRIELLE,VARENNES SUR SEINE,France,2410,n.a.,94,107,112,109,110,103,96,94,117,n.a.,307,315,317,319,n.a.,306,311,326,351
46,SANOFI CHIMIE,82 AVENUE RASPAIL,GENTILLY,France,2110,n.a.,"1,275","1,336","1,212","1,380","1,534","1,658","1,838","1,438","1,140",n.a.,"3,481","3,416","3,346",n.a.,"3,936","4,068","4,202","4,255","4,259"
24,SANOFI PASTEUR,14 ESPACE HENRY VALLEE,LYON,France,2120,n.a.,"2,611","2,455","2,087","2,100","2,097","1,824","1,950","1,705","1,543",n.a.,"6,392","6,436","6,019","5,923",n.a.,n.a.,"5,782","5,663","5,408"
373,SAPSA BEDDING SRL IN LIQUIDAZIONE,VIA ULRICO HOEPLI 3,MILANO,Italy,3103,n.a.,n.a.,12,16,22,24,29,33,38,48,n.a.,n.a.,113,114,120,124,135,147,154,176
380,SARCELLES ENERGIE,TOUR EUROPE,COURBEVOIE,France,3530,n.a.,12,12,11,13,14,13,15,11,14,n.a.,9,9,9,11,9,9,11,11,9
469,SARL BOUVIER,10 RUE DES MIGNOTTES,PARIS,France,5610,n.a.,1,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,12,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
491,SARL BURTIN,2 PLACE SAINT CLEMENT,MACON,France,4764,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SARL HERMANT,8 CHEMIN DES CROIX,ARLEUX,France,4332,1,2,2,n.a.,2,2,2,2,2,2,10,11,10,n.a.,12,13,13,14,12,12
479,SARL LAVEDRINE,863 RUE FAIDHERBE,FOURNES EN WEPPES,France,5610,n.a.,n.a.,n.a.,n.a.,0,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5,4,n.a.,3
,SARL LE RUYET,LIEU DIT SAINT SYMPHORIEN,INZINZAC LOCHRIST,France,4321,n.a.,n.a.,n.a.,n.a.,0,n.a.,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
436,SARL LORRAINE PROVENCE,ROUTE DE SPADA,MAIZEY,France,113,n.a.,n.a.,n.a.,n.a.,3,4,4,4,4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
492,SARL MARZAT,LE PONT DU NOBLE,REIGNAC,France,6201,n.a.,0,0,0,0,0,0,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1
,SARL MIL FRANCE,23 RUE DES NEMEAUX,CHATELLERAULT,France,5630,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
485,SARL QUERE,10 RUE DE L ABBE PORTE,LION SUR MER,France,4331,n.a.,n.a.,n.a.,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SARVAL OUEST,GRANDE LANDE,ISSE,France,1013,n.a.,34,38,40,42,46,48,42,35,35,n.a.,112,n.a.,121,121,123,119,119,110,111
,SAS LAITERIE DU VAL D'ANCENIS,ZONE INDUSTRIELLE,ANCENIS,France,1051,n.a.,n.a.,66,65,65,n.a.,n.a.,n.a.,n.a.,240,n.a.,n.a.,564,566,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
23,SAUDI OGER COMPANY LIMITED,SAUDI OGER BUILDING,RIYADH (AL),Saudi Arabia,4120,n.a.,"2,846",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"45,000",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SAVENCIA FROMAGE & DAIRY BENELUX,AVENUE DE LA COURONNE 6,BRUXELLES,Belgium,4633,n.a.,158,166,165,162,143,117,114,81,82,n.a.,52,48,51,51,54,52,48,42,37
103,SAVERGLASS,3 PLACE DE LA GARE,FEUQUIERES,France,2313,n.a.,n.a.,404,392,387,371,337,285,243,301,n.a.,n.a.,"1,323",n.a.,"1,381","1,381","1,279","1,201","1,175","1,198"
364,SCA HYGIENE PRODUCTS OPERATIONS,ZONE INDUSTRIELLE DE LA SAUSSAYE,ST CYR EN VAL,France,1722,n.a.,15,23,36,47,54,54,51,39,49,n.a.,69,113,127,130,127,n.a.,n.a.,143,149
92,SCA TISSUE FRANCE,151 BOULEVARD VICTOR HUGO,ST OUEN,France,1722,n.a.,549,545,561,767,199,765,751,n.a.,934,n.a.,"1,728","2,058",n.a.,"1,984",n.a.,"2,259","2,000",n.a.,"2,315"
,SCI CAP DEA,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
552,SCI DUPERRIER,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
440,SCOTTO,ZONE CONCHYLICOLE,FRONTIGNAN,France,321,n.a.,4,4,4,3,2,4,4,4,4,n.a.,10,11,11,12,8,8,n.a.,8,n.a.
278,SECANIM BRETAGNE,LES VAUX,GUER,France,3822,n.a.,n.a.,n.a.,42,n.a.,n.a.,n.a.,n.a.,n.a.,39,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,254
,SECANIM CENTRE,ROUTE DE NIORT,BENET,France,3832,n.a.,n.a.,41,40,n.a.,43,n.a.,n.a.,n.a.,33,n.a.,n.a.,159,168,n.a.,168,n.a.,n.a.,n.a.,133
,SECANIM SUD-EST,18 RUE,BAYET,France,3812,n.a.,n.a.,74,71,73,77,71,62,n.a.,62,n.a.,n.a.,272,288,288,283,284,284,n.a.,297
415,SEFIR,83 RUE CHARLES MICHELS,ST DENIS,France,3530,n.a.,7,6,7,14,9,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
300,SELIA,336 AVENUE DE PARIS,NIORT,France,3511,n.a.,33,4,1,0,0,0,n.a.,n.a.,n.a.,n.a.,1,1,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SEM ENERGIE,PLACE ALEXANDRE ISRAEL,TROYES,France,3530,n.a.,2,4,4,6,11,11,11,13,11,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3,3,2,n.a.
451,SENS BIO ENERGIE SERVICES S B E S,ZUP DES GRAHUCHES,SENS,France,3530,n.a.,3,2,2,2,2,5,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SERLUX SA,"1-3, RUE FONTEBIERG",LIVANGE,Luxembourg,7729,n.a.,n.a.,n.a.,9,7,4,3,3,3,3,n.a.,14,13,12,8,6,2,n.a.,n.a.,n.a.
230,SERRES DES 3 MOULINS,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
376,SERVICES ENERGETIQUES ET ENVIRONNEMENTAUX DE VANDOEUVRE EN ABREGE S E E V,AVENUE JEANNE D ARC,VANDOEUVRE LES NANCY,France,3530,n.a.,12,11,7,8,7,8,8,8,7,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
342,SETHELEC,RUE THOMAS EDISON,CANEJAN,France,3530,n.a.,19,21,32,49,77,74,78,84,105,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
465,SEVRAN ENERGIE BIOMASSE EN ABREGE SEBIO,1 AVENUE JEAN MOULIN,SEVRAN,France,3530,n.a.,2,8,6,7,6,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SFERA JET,"NAB. KADASHEVSKAYA D. 26, FLOOR 3",MOSCOW,Russian Federation,5120,n.a.,n.a.,n.a.,2,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,285,260,269,260,2,n.a.,n.a.
156,SGD S A,14 B TERRASSE BELLINI,PUTEAUX,France,2313,n.a.,197,383,388,366,360,344,370,314,429,n.a.,n.a.,"1,581",n.a.,n.a.,"1,643","1,555","1,684","1,717","1,733"
566,SHATTERPRUFE (PTY) LTD,P.O BOX 41294,BEDFORDVIEW,South Africa,2314,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"2,000",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
135,SICAL,"69, RUE DU DOCTEUR PONTIER",LUMBRES,France,1712,n.a.,n.a.,n.a.,227,220,212,209,194,178,207,n.a.,n.a.,n.a.,"1,978","1,943","1,991","1,855","1,788","1,764","1,759"
,SIDEFO,,FONTAINE LE DUN,France,1091,5,5,6,5,5,6,5,4,5,5,13,13,12,n.a.,n.a.,n.a.,n.a.,n.a.,12,12
,SIDESUP,12 RUE DU MOULIN,ENGENVILLE,France,1091,n.a.,9,10,11,13,13,11,8,6,9,n.a.,26,25,24,23,24,n.a.,20,21,n.a.
,SIGMA AVIATION SERVICES LIMITED,ORDMAN HOUSE,BRISTOL,United Kingdom,7810,n.a.,2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
122,SILEC CABLE,6 RUE DE VARENNES PROLONGEE,MONTEREAU FAULT YONNE,France,2732,n.a.,317,330,353,421,451,448,438,387,468,n.a.,"1,139",n.a.,"1,104","1,144",n.a.,"1,117","1,233","1,263","1,306"
117,SIMOREP ET CIE,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
